,Data,User,Tweet
1880,2021-12-15 01:49:01+00:00,_opal58_,"아니 근데 나는 .. 백신 .. 원래 잘 안 맞거든? 독감주사 맞으라고 할때두 난 안아픔 ㅇㅇ 하고 넘긴단말야
근데.. 이거는 상황이 다르잔아..
왜 안맞지? 이걸 개인의 자유.. 라고 해도 되나?"
1881,2021-12-15 01:44:33+00:00,Rieuxx,@en_Tus_Ojos_ 독감 백신도요? 고민되네요 무서움 ㅜ
1882,2021-12-15 01:38:10+00:00,hamui0,하 독감 백신 맞으러 왔는데 코로롱 3차 땜에 사람 개많음!! 학생들도 많네
1883,2021-12-15 01:32:34+00:00,binsoo_peach,독감맞앗다
1884,2021-12-15 01:23:01+00:00,cuzluvit,@inn_freshberry 저흰 단체접종이라 짐 사무실 사람들한테 물어봤는데 다들 또 괜찮았다고 하네여! 저는 늘 독감주사 맞으면 그랬어서 그랬나봐여
1885,2021-12-15 01:17:02+00:00,skzdeokjil,"독감인지 뭔지 모르겠지만 너무 아파서 하루 쉬는데...  슼코드 티비로 연결해서 혼자서 낄낄 웃으며 보니까 아픈거 잊음

그리고 끄면 다시 아파

내 약은 너희야...😂"
1886,2021-12-15 01:14:01+00:00,inn_oatheim,독감 백신 맞아보신 분... 오늘 맞을까하는데 컨디션 마니 아작나나요.........
1887,2021-12-15 01:02:52+00:00,Vajrahomo,"우선 타인의 입장이나 타인의 상황이라는 것이 전혀 이해가 안 됨. 독감으로 3,000명이 죽지만에 자기가 빠져 있으면 아무 문제가 없는 것임. 자신은 결코 죽지 않을 것이라는 오만에 덧붙여 자기 이외의 존재에게는 아무런 공감을 못함. 근데 얘만 그런 게 아니라 현재 저 머시기 집단 놈들은 다 그럼"
1888,2021-12-15 01:02:51+00:00,Vajrahomo,"어제도 모 변호놈이 독감으로도 3,000명 씩 죽는데 코로나도 괜찮은 거 아니냐며 헛소리를 함. 미국에서는 1년에 독감으로 1만~6만 명 정도 죽었지만 코로나로는 연간 30만 명이 죽음. 이런 걸 괜찮다고 할 수 있나. 코로나 정책을 왜 풀어야 하냐니 자기 배달음식비가 너무 많이 나온다고 함. ㅋㅋㅋ"
1889,2021-12-15 01:02:31+00:00,ds1apf,"COVID-19와 독감의 동시 감염을 예방하십시오.
 - 코로나19 예방접종
 - 독감 예방 주사
5세에서 11세 사이의 어린이는 독감 예방 주사를 포함한 다른 백신을 접종하기 최소 14일 전후에 COVID-19 백신을 접종해야 합니다.

 https://t.co/IItjA1bOh7 https://t.co/yd0aAksniv"
1890,2021-12-15 01:02:14+00:00,gunnyoungchoi,3차접종 &amp; 독감예방 ㅡ 아침에 동네 병원에서 좌우 양팔에 한방쓱 장착함. 이렇게 좋은 나라에서 살고 있다니 ~~~
1891,2021-12-15 00:55:16+00:00,treedomsandy,"뭔 음모론이 저렇게ㅋㅋㅋ
하긴 스페인 독감때도 사기판데믹이라는 말 돌았겠지?"
1892,2021-12-15 00:50:11+00:00,cutehulk,'내년 1월 코로나 대규모 확산 시나리오'..델타·오미크론·독감 협공 우려 |https://t.co/vNj2u3iY9k
1893,2021-12-15 00:38:49+00:00,han_ae_sook,@c9vk_a @galppark_ 조루독감
1894,2021-12-15 00:16:14+00:00,MGeuwlf0416,@paleblue78 그러니까요 독감처럼 계속 맞아야 되는건지
1895,2021-12-14 23:54:40+00:00,aglll123,"뭐지 이번 독감백신에 멀미차단효과 뭐 이런거라도 있나
컨디션 개나쁜데 멀미는 안하네"
1896,2021-12-14 23:53:10+00:00,sCYANs,"@RainCloud_6_6 이제껏 맞은 백신이 몇개인데 그동안 용케살아남았네요 
독감도 매년맞을텐데ㅋㄱ"
1897,2021-12-14 23:49:02+00:00,sjaqj1,‘내년 1월 코로나 대규모 확산 시나리오’…델타·오미크론·독감 협공 우려 (출처 : 국민일보 | 네이버 뉴스) https://t.co/89HGzS15R3
1898,2021-12-14 23:20:55+00:00,IDaSa333,@saato_sugar 독감백신일 확률이 높따
1899,2021-12-14 23:04:45+00:00,suhyeok_bot,"계속 처방전이 나오고 있는데, 5개중 3개는 거의 독감인 것 같다. 모두 감기 조심, 특히 독감은 위험해서 항상 몸을 따뜻하게 해 두어야 합니다."
1900,2021-12-14 22:27:44+00:00,privateflightkr,"이제 독감백신 맞고도 독감은 걸릴 수 있다고 할 겁니다

헌데 독감은 강제가 아닌 선택이지요? https://t.co/8X84M7hcZN"
1901,2021-12-14 21:49:30+00:00,S6vEdR0Er49DzFo,"@dolparinq @free351 @samsik_c @MozoriMoo 건강한 사람은 감기는 이깁니다.

독감 부작용을 오미크론에 뒤집어 씌우고, 5G로 죽여넣고, 변종바이러스에 죽었다고 뒤집어 씌우는 질병청 악마 🦹‍♀️ 🦹‍♀️🦹‍♀️"
1902,2021-12-14 21:48:12+00:00,huiajenne,독감 예방 주사 이번 주나 다음 주에 맞도록 알아봐야지
1903,2021-12-14 20:20:03+00:00,Unit_Q84,"이런, 누가 흰색 독감에 걸린 것 같네."
1904,2021-12-14 18:24:34+00:00,gubul9bul,"대진준기 2세 빨갱이 아바디의 이상한 개그감각 물려 받아서 강대진 괴로워

나 맞기 싫어… 제발요… 하면서 병원 앞에서 강대진 팔붙잡고 늘어져,,,
강대진 자켓 반쯤 벗겨지고 사람들 시선 이상해질 때쯤에 
하.., 너 그렇게 말하지마 내가 너 때리는 거 같잖아 그래도 너 독감 예방주사 맞아야 해"
1905,2021-12-14 18:17:36+00:00,Erh7u9slgaAPJfc,생각해봤는데 백신은 걸려도 덜 아프게 하는게 목적 아님?.. 독감 백신 맞는다고 독감 안 걸리는게 아니잖아 근데 뭔 돌파감염 ㅇㅈㄹ... 백신은 항체 만드는 방식을 기억세포가 알게끔 하는거지 바이러스가 들어오고 자시고랑은 관계 없음
1906,2021-12-14 17:14:56+00:00,DDann_G,"@Nijin_bbam 요즘 날씨가 얼마나 추운데... 
 덥다고 그렇게 활짝열면 나중에 막 감기 독감 걸려!"
1907,2021-12-14 16:43:22+00:00,cbjhbjbs,예전엔 독감예방접종하고 난 독감에 두번 걸려 다시 또 걸리다니 좌절했었지. 의사샘이 지난번 에이형 이번엔 비형독감에 걸렸어요. 큰애한테 옮고 작은애한테 옮고. 그래서긍가 코로나백신 접종해도 여전히 집콕.여전히 무섭.
1908,2021-12-14 16:41:20+00:00,reality2121,스페인 독감은 스페인에서 발생한것이 아니군요 유럽지역으로 파견한 미 육군에게 뇌염 예방주사를 접하다 부작용이  스페인 독감으로 둔갑한 것이군요 ⬅️리셋 이벤트 https://t.co/ZNwRGp61zX
1909,2021-12-14 16:37:31+00:00,rustycube_J,고등학생일 때 A형 독감에 걸려서 학교 못 나갔었음 https://t.co/bpCVi0Tyda
1910,2021-12-14 16:27:22+00:00,eggcrayon,"뭐야 코로나 걸렷나 독감 걸렷나 
자고 일어났더니 상태 메롱됏다고"
1911,2021-12-14 16:13:58+00:00,dierabbit1114,"@colormonst3rcup 크ㅡ흐흐...파라인플루엔자에 고통입니다...
독감같은데 약은없고 일주일이상 내내 앓으면서
자연스럽게 사라지길바래야합니다.."
1912,2021-12-14 15:57:25+00:00,kim_bell_a,"그러니 코로나 백신에 대해서도 거부감이 없다 낯선 바이러스고 면역력이 약한 몸이라 접종 후 면역반응이 힘들지만, 백신을 맞으면 병에 걸려도 뒤지진 않는다는 걸 체험했으니까 독감 증상이 처음 시작된 날은 정말 열이 너무 높아서 나 죽는거 아닌가 걱정했는데"
1913,2021-12-14 15:56:43+00:00,YSsS_06012,@Sjhin_0 내일 해요.. 시험끝나고.. 독감주사맞고.. 상담까지 끝나고..
1914,2021-12-14 15:54:26+00:00,kim_bell_a,"매년 독감 백신을 맞았지만 한번은 독감에 걸렸고 고열, 염증, 기침으로 고생했다 그래도 열은 하루 지나니 많이 내렸는데 그나마 매년 맞던 백신 덕이 아니었을까 생각한다 당시에는 백신을 매년 맞는데 왜 독감 걸린거냐고 내 면역체계 쓰레기라고 억울해했지만"
1915,2021-12-14 15:52:29+00:00,309sugalab,@mong_407 헉 몽님 괜찮으신거예요? ㅠㅠ 감기 오신거 아니예여? 요즈음 독감 유행이라 ㅜㅜ
1916,2021-12-14 15:46:01+00:00,DANNM0MA,"그래서 내가
그래도(뒤지기싫으면) 독감이라도 맞으세요... 했음
근데 독감맞을 정신머리면 진작에 2차맞는베지터 했겠지?"
1917,2021-12-14 15:40:56+00:00,_sisanews,"고병원성 조류 독감, 무안 육용오리 농장 확진... 올가을 12번째
https://t.co/TAZWtjkk7Y"
1918,2021-12-14 15:33:19+00:00,oddiddadd,이러고 응급실갔던 대학병원에 외래갔는데 열났었다고 코롤로검사하고오래서 당일 비대면 검사만 받고 코찌르고 옴  비대면 검사 받을때 열 많이 낫엇다고 코로롱 결과나오면 꼭 내과진료받으라함  코로링검사 하면서 독감검사도 같이햇는데 다 음성나와서 아침에 병원감
1919,2021-12-14 15:28:14+00:00,fdyry785eub,"오늘 독감 맞았고
재작년 가다실 끝냈고
담주 3차 부스터 맞음
접종 풀옵션이다
또 뭐 없나? https://t.co/SYCyFPftBg"
1920,2021-12-14 15:26:18+00:00,dongsa1127,청려도 한번은 유행 독감 엄청 심하게 걸려서 앓아 누웠는데 그때는 주단이가 정성스럽게 간호했음. 청려 아픈 티 절대 안내는데 주단이가 귀신같이 알아채고 일단 약부터 챙겼음. 병원에서 받아온 약 챙겨주고 이부자리 따뜻하게 깔아두고 청려를 눕혔음
1921,2021-12-14 15:25:28+00:00,bindooong,3차 맞으러 가야하는데 여유가 없네. 아직 독감도 못 맞은 사람…
1922,2021-12-14 15:24:00+00:00,whale_S2,동생 다니는 학교에서 확진자 나왓는데 내 동생은 심지어 밀접 접촉자래? 그래서 나 인생 처음으로 코 쑤시고 옴. 독감검사랑 별 다를 건 없는데 더 깊숙히 쑤시는 거 같아.. 너모 아팟어ㅎ
1923,2021-12-14 15:18:58+00:00,moondd_22,저는 코1로롱은 아니지만..진짜 심한 독감 때문에 다른 생카도 자제하기로 했어서(털썩) 그저 멀리서 일하며 여러분을 부러워하거든요 사진..많이.. 올려주시면 진짜 조아해요..
1924,2021-12-14 14:32:15+00:00,susiayh,"1차 아스트라제네카
2차 화이자
부스터샷 화이자

부스터샷맞고 느낌은 없어요. 아픔이 뭔가요? 주사맞고 땡그란 밴드붙인 부위만 땡땡할 뿐. 
독감주사를 쫌 씨게 맞아서 그 때가 더 팔이 아팠어요. 

2차맞고 4개월만에 맞았습니다."
1925,2021-12-14 14:30:58+00:00,e_dongsik,@_distry 못해도 독감처럼 1년은 가야되는데 말이지 ㅋㅋ
1926,2021-12-14 14:23:36+00:00,ddl_kr,4가 독감 백신https://t.co/iTxCxbhzlC
1927,2021-12-14 14:21:55+00:00,Romi_ee,"결국코로나검사했는데
독감검사보다 더 코를 후벼파는 느낌
근데 좀 시원함"
1928,2021-12-14 14:05:14+00:00,sopravvivere,@B_Reelim 퐝당해쒀여 ㅋㅋㅋㅋㅋ 독감주사맞고도 겔겔거려서 백신맞고도 아픈거아냐 했는데 징쨔 아팠;;;; 3차는 무조건 뿌쉴거에요!!! 🥰🔥🔥🔥
1929,2021-12-14 13:56:35+00:00,paradero_91,"독감 감투 생각보다는 허름함(ㅈㄴ)
그리고 비형 울망거리는거 하찮아서 튕겨나옴"
1930,2021-12-14 13:56:34+00:00,naegafirst,"내일 날이 따셔서 후리스 입고
갈까봉가👀👀 3년 전에는
진ㅉㅏ 너무너무 추워서
다들 독감에 걸려서 고생을...
물론 혈육만 병원가서 검사받았지만...
어쩜 그리 미련하게 병원도 안간건즤🤷‍♀️"
1931,2021-12-14 13:51:23+00:00,Luna_Nyang,"ㅇㅌ)독감 예방주사도 시간 지날수록 예방 효과 뚝뚝 떨어져서 9월말 10월초에 맞으면 다음해 3,4월에 걸리기 쉽다(는게 우리딸 ㅠㅠㅠㅠ3회 경험자) 그나마 독감은 기온 올라가면서 유행이 잠잠해지니 일년에 한번 맞지. 
아…고로나…"
1932,2021-12-14 13:30:02+00:00,gTvbct95bjOlrEH,"@Study_ans 전 어제 맞을때만 독감같이 살짝 뻐근했고, 10분 지나니 괜찮아졌어요. 그리고 오늘 아침에 잠깐 뻐근했다 낮부터 괜찮았어요"
1933,2021-12-14 13:28:41+00:00,sbwlffosem0930,"@Cody62583522 제 말이요
그게 제일 합리적이라니까요
독감백신 강제로 맞으라고 안하잖아요
코로나 백신도 솔직히 똑같은건데
개인의 선택에 맡겨야죠
목숨이 걸린 문제인데"
1934,2021-12-14 13:27:19+00:00,schubertiade14,"@dhrsuqhd 독감 사망자도 코로나 사망자에 포함해서  발표해버리면 독감 보다 코로나가 더 무섭다는 공포심이 퍼질테고 앞다투어 코로나 백신을 맞으려 줄을 설테죠!
쓰레기 정부의 프로파간다😡😡😡😡"
1935,2021-12-14 13:21:13+00:00,dnlsrld_0101,@rladnlsxj__ ....ㄴ나 그래도 독감은 맞아봤으니까ㅏ!!!!
1936,2021-12-14 13:16:22+00:00,dhrsuqhd,"코로나 백신이 지속적으로 투여되는 한 코로나는 사라지지 않는다고 믿는다.

매년 독감으로 고생하는 노인들을 보면 매년 독감 백신은 맞는데 독감은 사라지지 않아...(작년만 해도 독감 백신도 같이 맞아야한다고 지랄하고 그에따른 사망자도 보도가 되던데... ) 올해는 조용하네?"
1937,2021-12-14 13:06:30+00:00,sdmamisd,"#3TMIs3friends
1. 아기가 쇼파 가죽을 아작을 내놔서 천 커버를 샀는데 사이즈가 너무 작아서 교환신청을 했다
2. 오늘 반차를 쓰고 독감주사를 맞고 아기 어린이집 상담을 받고 왔다
3. 탠스킨 그시델을 정리하고 페리얼을 위한 노멀바디를 준비하려고 했는데 그시델도 맘에 들어서 망했다."
1938,2021-12-14 13:05:09+00:00,sbwlffosem0930,"@Cody62583522 ㅋㅋ
상식적으로 그렇찮아요
한마디로 독감백신과 똑같은거죠"
1939,2021-12-14 13:01:59+00:00,Liberty_KOR,"@The_truth_eye 감기는 원인 바이러스를 미리 특정하지 못하니, 이에 백프로 먹히는 백신이나 치료성분을 특정하기가 어려울 수 있지요.

그래도 그나마 독감엔 타미플루의 유효성이 입증되어있긴 하지만요."
1940,2021-12-14 12:52:50+00:00,jyoungcha,"1. 오늘 독감 예방 주사 맞았다
2. 그리고 대자연이 시작되고 생리통 진짜 쥬겨버려
3. 그래서 저녁에 피자 시켜 먹었다
#3TMIs3friends https://t.co/RLxAA7K7ov"
1941,2021-12-14 11:50:07+00:00,Mung_DaniDani,"확진자 너무 많아서 이정도면 백신효과 없는거 증명된거 아니냐는 글을 봤는데 참..  
다른 사람들도 아니고 맘카페 엄마들이면 애들 독감백신 맞춰봤을텐데요... 독감백신 맞아도 독감 걸릴 수 있는 거 알면서 왜 코로나백신은 다를거라고 생각하는거지??"
1942,2021-12-14 11:50:05+00:00,wonyang34,"@flu_0402 아놕 이장면.. 독감님말씀대로 둘의 성격차 드러나는게 넘좋네요🥲🥲 상대공격하려는데  ‘아쉽군’ 이런 말로 비꼬는거랑 부회장 그만두든가&lt; 묘한 책임전가같아서 카무로 성격 드러나버리고.. 도쿠가와 지할말 하고 마는게 좋아요
100번은 들여다봤는데 봐도봐도 팔거리가 나오네요 ㄱㅡ 부부싸움굿"
1943,2021-12-14 11:45:12+00:00,free351,"@dolparinq @samsik_c @MozoriMoo 교통사고사망자도
콧 쑤셔보고 양성 나오면
코로나 사망자 등극

기저질환 사망자도
코 쑤시고 양성 나오머
코로나 사망자 등극

독감환자는 무조건
코로나 코로나 코로나"
1944,2021-12-14 11:41:25+00:00,forustous,"@_dyaldyal 독감도 의료인은 일반인보다 환자를 접촉하면서 걸릴 확률이 높고, 걸리면 몸이 약한 환자들을 감염시킬 수 있기 때문에 가능하면 매년 접종을 합니다. 비슷하게 코로나도 확산이 되고 사회적 위험도가 올라가면 접종해야 하는 이유가 커지게 됩니다."
1945,2021-12-14 11:40:29+00:00,0__0x,독감백신을 독신백감이라고 말하고 어이없어서 터짐...이런 말실수가 실제로 일어나는거였구나.
1946,2021-12-14 11:40:02+00:00,ff14_rusha,@S_hot_2 그것은독감자엿다 독데미지 사망
1947,2021-12-14 11:40:01+00:00,dolparinq,"@free351 @samsik_c @MozoriMoo 문재앙 케어ᆢ
재앙이 닥쳐 오는구나
근데 독감으로 사망 했는지
확인은 한겨⁉️😡"
1948,2021-12-14 11:38:56+00:00,DebMart28296300,"""독감백신맞은 학생사망원인이 아질산염 중독이라는데 이게 햄이나 소세지, 베이컨에도 주로 쓰이는거라네요...
 무섭다 ㅜㅜㅜㅜ 참고로 비타민C가 아질산염을 산화질소로 환원시켜줘서 중독예방에 좋다고해요!
 https://t.co/WEbprEtVPx
 
 제휴커미션 지급받을수 있음y43a56"""
1949,2021-12-14 11:38:25+00:00,forustous,@_dyaldyal 제가 독감 백신 매년 맞는 이유는 안 걸릴려고도 아니고 죽을까봐도 아니고 걸리면 고생이어서 그렇습니다. 그런데 코로나는 독감보다 죽을 확율도 더 높으니까 접종하는거죠. 또 델타는 전파력이 크고 고령층에 치명적이기 때문에 놔두면 사회가 마비되니까 국가적인 접종이 필요합니다.
1950,2021-12-14 10:55:13+00:00,null_01234,@HYEON_AKGI 독감아녀?ㅠㅠㅜㅜㅜㅜ 따땃하게하고 푹쉬셔ㅠㅠ~~
1951,2021-12-14 10:52:29+00:00,00amethyst00,"음… 3차 접종은 전신성 반응이 없어서 좋다.. 괜찮아, 이정도면 20년 독감주사 맞은 정도 레벨밖에 안되잖아? 초 멀쩡! (하지만 전신이 퉁퉁 붓고 추워서 달달달 거리긴 함)"
1952,2021-12-14 10:22:50+00:00,goodday_forme,마자 독감도 사실 예방접종해도 다들 걸렷고 그럼 다들 걍 주사 맞아도 걸렷더라~ 햇자나
1953,2021-12-14 10:19:04+00:00,hanhaneul_01,"@OpO9___choco 아니 세상에나.. 동지였군요...!!(왈칵..)
정말.. 그런 기술이 있었으면.. 코로나는 진작에 끝났겠죠.. 뭐하러 이런 새로운 백신으로 투여하냐구요.. 어짜피 독감이다 뭐다 본래도 맞는거 많은데, 그 중 하나를 스리슬쩍 바꾸면 바꿨지..ㅠㅠㅠㅠ.. 서로 고생이 많으십니다... 산치체크 힘내시길...ㅠ"
1954,2021-12-14 10:18:56+00:00,ielcrow,@vrC41YPsfbjwM4h ㅋㅋㅋ큐ㅠㅠㅠㅠㅠㅠ 그때까지... 어떻게든 화속킹왕짱이 되어와야겠어요... 마침 절권도 하나 완성했으니 독감자만 어떻게 조지면 풀크리네요...
1955,2021-12-14 10:15:25+00:00,wonderjihyo_,"독감 주사 맞았지만 독한 감기가 왔다
며칠 전 자고 일어나니 목이 따갑길래
미세먼지 탓인가 하고 넘겼는데 
감기였던 것

어제 운동 시작하자마자 집에 오고 싶었는데 참고 운동 마치고 왔더니 몸살이 남
그래서 오늘은 운동 쉬고 병원 다녀왔지
약 먹으니 좀 나은 것 같다"
1956,2021-12-14 10:05:07+00:00,100miho88,@dukjiljoong01 사실 독감주사를 어릴때 빼고 잘 안맞은 닝겐이라
1957,2021-12-14 09:39:35+00:00,kmi_0120,독감주사 맞을때 아픈게 코로나 백신보다 아픈디…..?
1958,2021-12-14 09:23:26+00:00,bc234_223,1차백신맞았고 넘나리 멀쩡함 독감 맞을때랑 비슷한데? 팔 조금 뻐근한정도
1959,2021-12-14 09:07:23+00:00,mangnani01,"의동생들이 정도만 다르지 죄다 천희를 행동 기준으로 삼고 있어서 어떡하냐.. 독자 보기에 흐뭇하긴 한데 너희 셋다 정신 상담 받아야해 요놈들아 그거 의존증이야
아냐 근데 하륜이는 감기로 독감 누르고 있는 케이스에 가까우니까 빼주자"
1960,2021-12-14 08:50:53+00:00,jibong_gnobij,"아니 참 모르겠다 그저 난 걸려도 덜 아프고 싶고 위험을 줄이고 싶고 무엇보다 돌아다녀야하니까 코로롱 백신 맞는건데, 독감백신도 텀이 길다뿐이지 매년 맞고있고 부작용도 있잖음. 백신접종은 권고고 어린이를 비롯한 미접종자 보호차원에서 방역패스 적용한다는게 그렇게나 반발할 일일까"
1961,2021-12-14 08:44:07+00:00,SexyNelson1,@Stacy_Bae93 조심해  ~ 독감처럼 퍼지는듯 ;;
1962,2021-12-14 08:42:45+00:00,draw_lmf,"하루동안 진짜 죽는줄알았다 이부로펜먹고도 이정도면 
진짜 죽을수있겠다 생각들었는데 이거 완전 독감이랑 비슷하잖아?"
1963,2021-12-14 08:27:39+00:00,Ss_rice_2j,@JJISUNG0205hc 독감 아냐? 지금 이시기면 독감 일수도 잇어
1964,2021-12-14 08:24:11+00:00,moko__dream,병원에서 독감 예방접종땜에 대기중인데….갑자기 병원사람들 다 울림 아이폰이 진짜 재난이다
1965,2021-12-14 08:20:11+00:00,yeon_kwait,"로드릭은 아프면 자기방이 아니라 거실에서 쉬니까..

로드릭이 독감(or감기) 옮긴다고 애 마스크 씌우려는 프랭크와

애 안그래도 열 높은데 마스크도 씌우냐면서 당신이 쓰라카는 수잔.

예, 오늘도 아버지 연전 연패."
1966,2021-12-14 08:11:54+00:00,sangm3mdyun7,"@jinpyokim 
3. 그냥 정부주도  돈퍼주기  관료사고 하는 민주당 방역팀 ,호흡기,독감 바이러스를, 집단면역 아닌    이동 통제로 막는다고, 다 고졸이지 ."
1967,2021-12-14 08:10:45+00:00,jjing_sewing,어 맞어. 백신 맞고 근육통 있을 때 타이레놀 먹잖아. 독감 주사 맞고 아플 때도 먹으면 될텐데 나 뭐하고 있엇지? 지금이라도 먹어야지.
1968,2021-12-14 08:08:12+00:00,thefunpd,"백신 3차 접종, 건강검진, 독감 접종…
3종 세트로 금주가 점점 길어진다."
1969,2021-12-14 08:06:52+00:00,Allgro_vivace,"Mmr(홍역,이하선염,풍진), 수두, 독감, b형간염 주사 한번에 맞앗는데 국가에서 또 3차 부스트샷 맞으라고 닥달하네..
날죽여라그냥"
1970,2021-12-14 08:06:37+00:00,noonday_demon,신경차단술 받아서 독감주사 못 맞았음..
1971,2021-12-14 08:04:41+00:00,sangm3mdyun7,"@nylee21 (70세이상,기저질환)만 (10-20명/매일)  관리  3월-10월  10개월간구일본 구민 중   1천5백만명  자연 면역 획득 ,현재 중증자 하루 0-3 명 발생(일본, 스웨덴 동일 )  . 
3. 그냥 정부주도  돈퍼주기  관료사고 하는 민주당 방역팀 ,호흡기,독감 바이러스를, 집단면역 아닌    이동 통제로"
1972,2021-12-14 07:59:39+00:00,MELRUBE_twt,@kingtanjjang 음 순간적으론 ㅋ코가 더 아프고 그 뒤로 1시간뒤라고 치면 독감이 더 아파요..
1973,2021-12-14 07:50:42+00:00,moonpicnic,"엄중식 가천대 길병원 감염내과 교수

“독감도 매년 백신을 맞듯 코로나19도 추가 백신 접종을 피할 길이 없다. 
백신이 치명률과 감염률을 낮추는 것은 명백한 사실, 
알레르기 증상 등 백신을 맞아서 안 되는 이들은 어쩔 수 없지만 되도록 많은 이들이 맞는 것이 중요하다” https://t.co/KqhpLyUPcY"
1974,2021-12-14 07:47:30+00:00,Noopinblue,"이거 상황극이냐고 물었다가는 

실제상황 르포 프로그램 나갈 것 같아서 독감자만 하염없이 바라보는 듦주 https://t.co/hkv8fMNO6i"
1975,2021-12-14 07:45:40+00:00,_oharamari_,@dominicrfani 어제요ㅋㅋ ㅜㅜ 검사결과 음성 뜬고보면 그냥 감기몸살이나 독감같아요
1976,2021-12-14 07:26:51+00:00,ssa_el_,비 올 때 학원 끝나고 편의점 가서 우산 사가지고 정영우한테 건네주고 지는 다 맞고 가서 독감 걸려서 다음 날 못 나오는 그거 체삱
1977,2021-12-14 07:19:10+00:00,BokSun_B,따지고보면 독감주사도 .. 3-4차 정도 맞은거같은데
1978,2021-12-14 07:16:50+00:00,BokSun_B,연말 행사가 된 .. 올해 독감주사 맞았던가 ..
1979,2021-12-14 07:01:49+00:00,boreummoon0220,ㅅㄹ터지고 독감은 나을 기미가 보이지 않는 와중에 토요일에 부스터샷 예약해뒀는데… 과연 이상태로 맞아도 되는 걸까… 오늘은 핫쵸코로 일단 버틸것…
1980,2021-12-14 06:58:42+00:00,end_ethics,"주 인: 개새끼야, 예방접종 맞았냐?
방 백: 독감?
주 인: 아니! 광견병!
방 백:"
1981,2021-12-14 06:55:07+00:00,sentou_chihi,"어제 맞은 독감 백신
아프지는 않지만 팔이 가끔 말 안 들음"
1982,2021-12-14 06:41:34+00:00,fdyry785eub,"오호
매번 까먹어서 못맞다가
오늘 독감 맞으러 왔는데
개꿀개꿀~ https://t.co/zCiNLsEbQR"
1983,2021-12-14 06:38:33+00:00,feiviuri,나는 독감에 걸리는 것을 싫어한다
1984,2021-12-14 06:38:02+00:00,twtishard,독감주사 맞았다.... https://t.co/7eYPZn79Ip
1985,2021-12-14 06:34:35+00:00,hmmmmul,@A_Labyrinthos 저는 11월에 시내에서 독감 맞을때 반팔에 롱패딩 입엇어용.. 3차는 동네에서 맞을거라 반팔+롱패딩 할라구영
1986,2021-12-14 06:26:08+00:00,jsw020112,독감주사맞고 운동하기on
1987,2021-12-14 06:25:24+00:00,twtishard,독감접종 맞으려고 심호흡하고 왔는데 30분째 못맞고 있는중....내일올까.....
1988,2021-12-14 06:20:45+00:00,datain_mirror,ㄹㅇ 60퍼도 안됨?? 그래서 내가 백신 맞고도 독감 걸리고 그랫구만
1989,2021-12-14 06:19:38+00:00,cupofmilktea82,독감주사맞고 볼링치러 나가는 나 제법 대다놰요
1990,2021-12-14 06:17:19+00:00,noonday_demon,병원 온 김에 독감주사도 맞아야겠다.
1991,2021-12-14 06:16:42+00:00,Taka_Ayase,"@Eundong_ 의외로 백신 맞으면 코로나 안걸린다! 라고 믿는 사람들 많더라구요 (..) 
독감백신을 예로 들어줘도 독감 백신 맞으면 독감 안걸리는거잖아요? 라고 말하던...."
1992,2021-12-14 06:07:12+00:00,spaceboy53,"낼 출근할라고 검사받으러 왔다. 회사에서 음성확인서 받아오라해서...ㅠㅠ 

코 아파...다시 경험하기 싫어. 독감검사보다 아픈 느낌 ㅠㅠ"
1993,2021-12-14 06:02:44+00:00,this_is_nub,4시간 지났는데 졸립다. 팔만 조금 뻐근..독감이 더 아팠고..맥주마시고싶다..
1994,2021-12-14 05:53:44+00:00,whois_VENUS,감기에 잘 걸리니? 요즘 독감이 유행이라던데 싸매고만 있으면 더 잘걸린단다. 그래도 따뜻해 봬기는 하는구나.
1995,2021-12-14 05:53:10+00:00,H_Xiu_94_,"1.2차 모더나 3차 화이자 어제 맞았는데 지금 아파서 죽을거같다ㅠㅠㅠㅠ
정부에서 모더나 30대 이하 맞지말래서 맞은 화이자.. 맞고나니 다른 화이자 유저들은 어캐 살아남은것인지 의문이 들었다..
와 목에서 피맛나.. 5년전에 독감 걸렸을때보다 더 아파ㅠㅠ 부스터샷이고 뭐고 너무아파ㅠ"
1996,2021-12-14 05:35:26+00:00,Tesla159,"RT Scott 인간과 자유이야기

백신이나 방역이 아니라 바이러스의 새로운 변종(오미크론?)이 우세종으로 자리잡고, 이 변종의 치명율이 급감하여 계절성 독감처럼 확산되었다가 조만간 사라지게 될 것이라는 전망이 나오고 있습니다. 
존스홉킨스 의과대학에서 만든 치명율 그래프입니다. https://t.co/L4k6nOQDVk"
1997,2021-12-14 05:34:55+00:00,luda20_1,그래 니들은 독감 예방주사 맞고 독감 걸려본적 없냐?!?! 개부럽네 난 있는데... 당장 나 고딩 때 쌤도 그랬었음
1998,2021-12-14 05:19:26+00:00,ajastartwt,"갑작스런 기후변화와 심한 일교차로 감기, 독감 등으로 고생하기 쉬운 몸을 적당한 운동으로 지켜주세요."
1999,2021-12-14 05:06:09+00:00,poor_archer18,"백신 3차 예약날짜 바꿨다

지난주 목요일에 독감백신 맞아서 당장은 못맞고 2021-12-29 10:00 로 함"
